%
% Comments go after a '%' sign.
%
%
% Relation: selected_fe200
%
%
% Attributes: 201     Instances: 148
%
%

@relation selected_fe200

@attribute 'Time' numeric
@attribute 'avg t001' numeric
@attribute 'avg t003' numeric
@attribute 'avg t004' numeric
@attribute 'avg t005' numeric
@attribute 'time (s) Activity1' numeric
@attribute 'time (s) Activity2' numeric
@attribute 'time (s) Activity3' numeric
@attribute 'time (s) Activity4' numeric
@attribute 'time (s) Activity8' numeric
@attribute 'time (s) Activity9' numeric
@attribute 'time (s) Activity10' numeric
@attribute 'time (s) Activity12' numeric
@attribute 'time (s) Activity13' numeric
@attribute 'time (s) Activity14' numeric
@attribute 'time (s) Activity15' numeric
@attribute 'n m001' numeric
@attribute 'n m002' numeric
@attribute 'n m003' numeric
@attribute 'n m004' numeric
@attribute 'n m005' numeric
@attribute 'n m006' numeric
@attribute 'n m007' numeric
@attribute 'n m008' numeric
@attribute 'n m010' numeric
@attribute 'n m011' numeric
@attribute 'n m012' numeric
@attribute 'n m013' numeric
@attribute 'n m014' numeric
@attribute 'n m015' numeric
@attribute 'n m016' numeric
@attribute 'n m017' numeric
@attribute 'n m018' numeric
@attribute 'n m020' numeric
@attribute 'n m021' numeric
@attribute 'n m022' numeric
@attribute 'n m023' numeric
@attribute 'n m024' numeric
@attribute 'n m025' numeric
@attribute 'n m027' numeric
@attribute 'n m029' numeric
@attribute 'n m031' numeric
@attribute 'n m032' numeric
@attribute 'n m033' numeric
@attribute 'n m034' numeric
@attribute 'n m035' numeric
@attribute 'n m038' numeric
@attribute 'n m039' numeric
@attribute 'n m040' numeric
@attribute 'n m042' numeric
@attribute 'n m045' numeric
@attribute 'n m047' numeric
@attribute 'n m048' numeric
@attribute 'n m049' numeric
@attribute 'n m051' numeric
@attribute 'n m052' numeric
@attribute 'n d001' numeric
@attribute 'n d002' numeric
@attribute 'n d003' numeric
@attribute 'n d004' numeric
@attribute 'n d005' numeric
@attribute 'n d008' numeric
@attribute 'n d009' numeric
@attribute 'n d010' numeric
@attribute 'n d011' numeric
@attribute 'n d012' numeric
@attribute 'n d014' numeric
@attribute 'n d015' numeric
@attribute 'n Task1' numeric
@attribute 'n Task2' numeric
@attribute 'n Task5' numeric
@attribute 'n Task6' numeric
@attribute 'n Task7' numeric
@attribute 'n Task8' numeric
@attribute 'n Task9' numeric
@attribute 'n Task10' numeric
@attribute 'n Task11' numeric
@attribute 'n Task12' numeric
@attribute 'n Task13' numeric
@attribute 'n Action6' numeric
@attribute 'n Action7' numeric
@attribute 'n Action8' numeric
@attribute 'n Action9' numeric
@attribute 'n Action10' numeric
@attribute 'n Action11' numeric
@attribute 'n paz1' numeric
@attribute 'n paz2' numeric
@attribute 'n paz3' numeric
@attribute 'n paz5' numeric
@attribute 'n paz7' numeric
@attribute 'n paz8' numeric
@attribute 'n paz9' numeric
@attribute 'n paz11' numeric
@attribute 'n paz21' numeric
@attribute 'n paz25' numeric
@attribute 'n paz29' numeric
@attribute 'n paz33' numeric
@attribute 'n paz34' numeric
@attribute 'n paz35' numeric
@attribute 'n paz39' numeric
@attribute 'n paz43' numeric
@attribute 'n paz45' numeric
@attribute 'n paz52' numeric
@attribute 'n paz57' numeric
@attribute 'n paz58' numeric
@attribute 'n paz60' numeric
@attribute 'n paz62' numeric
@attribute 'n paz63' numeric
@attribute 'n paz66' numeric
@attribute 'n paz70' numeric
@attribute 'n paz71' numeric
@attribute 'n paz72' numeric
@attribute 'n paz73' numeric
@attribute 'n paz74' numeric
@attribute 'n paz75' numeric
@attribute 'n paz78' numeric
@attribute 'n paz79' numeric
@attribute 'n paz82' numeric
@attribute 'n paz85' numeric
@attribute 'n paz86' numeric
@attribute 'n paz88' numeric
@attribute 'n paz89' numeric
@attribute 'n paz91' numeric
@attribute 'n paz93' numeric
@attribute 'n paz94' numeric
@attribute 'n paz99' numeric
@attribute 'n paz100' numeric
@attribute 'n paz101' numeric
@attribute 'n paz102' numeric
@attribute 'n paz103' numeric
@attribute 'n paz105' numeric
@attribute 'n paz107' numeric
@attribute 'n paz111' numeric
@attribute 'n paz112' numeric
@attribute 'n paz116' numeric
@attribute 'n paz117' numeric
@attribute 'n paz118' numeric
@attribute 'n paz122' numeric
@attribute 'n paz128' numeric
@attribute 'n paz130' numeric
@attribute 'n paz131' numeric
@attribute 'n paz132' numeric
@attribute 'n paz134' numeric
@attribute 'n paz135' numeric
@attribute 'n paz136' numeric
@attribute 'n paz140' numeric
@attribute 'n paz145' numeric
@attribute 'n paz147' numeric
@attribute 'n paz149' numeric
@attribute 'n paz150' numeric
@attribute 'n paz152' numeric
@attribute 'n paz156' numeric
@attribute 'n paz158' numeric
@attribute 'n paz159' numeric
@attribute 'n paz160' numeric
@attribute 'n paz163' numeric
@attribute 'n paz166' numeric
@attribute 'n paz170' numeric
@attribute 'n paz175' numeric
@attribute 'n paz178' numeric
@attribute 'n paz179' numeric
@attribute 'n paz181' numeric
@attribute 'n paz184' numeric
@attribute 'n paz185' numeric
@attribute 'n paz188' numeric
@attribute 'n paz191' numeric
@attribute 'n paz194' numeric
@attribute 'n paz197' numeric
@attribute 'n paz199' numeric
@attribute 'n paz202' numeric
@attribute 'n paz203' numeric
@attribute 'n paz204' numeric
@attribute 'n paz205' numeric
@attribute 'n paz208' numeric
@attribute 'n paz210' numeric
@attribute 'n paz211' numeric
@attribute 'n paz216' numeric
@attribute 'n paz217' numeric
@attribute 'n paz218' numeric
@attribute 'n paz220' numeric
@attribute 'n paz221' numeric
@attribute 'n paz225' numeric
@attribute 'n paz231' numeric
@attribute 'n paz235' numeric
@attribute 'n paz237' numeric
@attribute 'n paz243' numeric
@attribute 'n paz247' numeric
@attribute 'n paz249' numeric
@attribute 'n paz250' numeric
@attribute 'n paz251' numeric
@attribute 'n paz254' numeric
@attribute 'n paz255' numeric
@attribute 'n paz257' numeric
@attribute 'n paz259' numeric
@attribute 'n paz262' numeric
@attribute 'n paz268' numeric
@attribute 'n paz269' numeric
@attribute 'n paz274' numeric
@attribute 'trend' numeric
@attribute 'act Consumption' numeric
@attribute 'avg Consumption' {'down','up'}

@data
660,20.416666666666668,23.2,19.5,22.33333333333333,249,156,289,641,51,127,21,147,150,384,68,104,78,10,2,8,40,142,146,149,2,2,248,176,128,160,286,72,0,60,54,96,46,74,30,16,0,0,0,0,0,14,10,8,36,0,0,0,0,32,465,2,0,0,0,4,0,18,8,0,5,0,0,19,19,15,23,20,7,2,1,1,0,0,5,15,11,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.655360570093509,2691.67578125,'down'
990,24.01315789473684,23.407894736842103,25.539473684210527,25.01315789473684,366,197,375,441,83,124,36,285,235,625,125,85,46,25,2,25,56,112,102,33,16,4,427,223,130,152,272,89,0,53,36,76,51,153,40,10,0,0,0,0,0,8,4,7,38,0,0,0,0,34,0,0,0,0,0,0,0,18,8,0,7,0,0,25,31,91,25,34,11,11,3,1,2,1,5,60,7,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.201579152334977,1458.2876606683806,'down'
770,18.6,19.75,19.071428571428573,21.6,115,194,271,538,47,101,20,123,137,336,0,126,40,16,0,6,25,206,154,36,20,14,418,178,144,156,247,100,2,72,57,120,68,142,56,70,38,38,4,0,22,30,20,20,56,0,4,4,2,26,86,8,0,0,0,17,0,18,14,0,6,0,2,17,30,39,19,10,1,4,0,0,0,1,13,36,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.415762341298384,1979.714715719064,'down'
720,23.2,19.75,19.25,24.38888888888889,451,191,373,898,109,188,50,206,221,666,57,73,78,6,2,0,10,80,78,12,8,22,460,156,90,108,248,108,0,70,46,68,42,74,46,6,0,0,0,0,0,0,0,0,28,0,0,0,0,48,444,0,0,0,0,0,0,8,14,0,6,0,0,14,16,27,30,50,3,2,2,1,1,0,4,11,3,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5844475524382249,2397.3593949044584,'up'
900,22.34210526315789,21.75,19.25,23.40909090909091,146,180,133,439,49,50,26,127,0,387,101,92,50,10,2,2,62,120,106,32,24,8,405,140,114,136,300,100,0,70,60,86,52,66,34,24,0,0,0,0,0,6,4,4,32,0,0,0,0,36,314,0,0,0,0,2,2,14,10,0,7,0,0,15,21,18,27,15,4,2,2,0,0,1,5,11,8,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.585132443681958,1830.743324250681,'down'
690,24.821428571428573,23.0,22.75,24.83333333333333,265,298,216,445,245,104,43,292,267,468,108,120,56,8,0,0,72,206,194,18,26,6,370,114,134,186,284,86,0,62,88,118,40,120,24,6,0,0,0,0,0,0,0,0,22,0,0,0,0,42,379,2,0,0,0,0,0,20,8,0,2,0,0,19,47,47,18,6,1,4,1,2,1,1,6,21,13,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6049565448514085,1786.8491588785048,'down'
960,24.821428571428573,23.0,22.75,24.83333333333333,369,299,319,515,102,245,45,194,271,515,121,138,142,26,2,18,60,248,256,20,16,22,346,116,146,184,346,124,0,66,52,110,56,126,36,22,0,0,0,0,0,6,4,4,40,0,0,0,0,44,0,2,0,0,0,2,0,0,0,0,8,6,6,32,40,55,49,18,1,8,1,0,0,0,7,44,3,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2134318380492575,2916.341964285714,'down'
930,20.0,23.0,21.0,24.846153846153847,185,250,328,484,117,0,61,301,237,632,115,100,32,4,0,0,36,152,142,162,2,2,396,178,126,188,348,100,0,44,54,98,28,100,26,12,0,0,0,0,0,14,10,8,34,0,0,0,0,30,488,0,0,0,0,4,0,16,12,0,9,0,0,19,31,27,33,7,6,2,2,0,0,0,2,14,13,18,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.575033049068187,1781.700434782609,'down'
715,25.404761904761905,23.1,25.55,25.017241379310345,204,352,188,408,65,64,26,198,123,317,106,86,86,6,2,0,42,130,118,10,2,0,346,223,152,196,289,128,0,60,34,86,50,114,56,26,0,0,0,0,0,12,8,10,76,0,0,0,0,32,0,0,0,0,0,4,0,14,8,0,12,0,0,21,20,14,29,10,1,3,1,1,1,0,7,17,6,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0684045337766,2539.9106976744188,'down'
990,22.987179487179485,23.5,23.2948717948718,24.28205128205128,177,158,259,620,63,135,55,529,425,504,187,109,181,61,2,12,120,222,122,21,11,6,432,185,92,138,285,94,8,80,63,87,48,82,40,11,0,0,0,0,0,6,0,0,31,0,0,0,0,32,0,0,0,0,0,0,0,18,4,0,9,0,0,17,37,55,15,17,6,6,1,1,1,1,13,17,14,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.818527547519769,1656.5897196261683,'down'
670,24.25,26.25,26.83333333333333,23.125,249,146,252,496,56,45,44,151,348,384,104,119,146,16,0,6,78,220,211,182,30,14,252,94,138,186,328,128,4,98,82,121,68,100,36,10,0,0,0,0,0,0,0,0,44,0,0,0,0,32,176,4,2,0,0,0,0,0,0,0,8,2,2,20,12,15,20,20,1,3,1,1,1,0,6,18,8,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.02987982199257,4639.586808510638,'down'
910,20.72222222222222,22.318181818181817,22.0,22.727272727272727,336,153,224,398,80,71,41,209,135,349,110,108,50,24,2,12,38,158,112,136,6,8,282,126,126,158,278,134,16,102,74,104,64,128,36,22,0,0,0,0,0,12,4,2,50,0,0,0,0,52,126,4,0,0,0,0,0,0,0,0,11,0,0,19,16,20,20,29,1,3,1,1,1,0,3,17,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.221349753455469,2626.433333333334,'down'
931,23.125,24.25,20.954545454545453,23.142857142857142,77,162,316,468,68,111,26,276,254,300,97,118,44,12,4,2,62,180,156,14,10,6,408,174,140,164,244,152,16,90,62,124,66,110,41,36,0,0,0,0,0,16,8,8,59,0,0,0,0,34,0,4,0,0,0,4,0,0,0,0,6,0,0,25,18,27,9,7,1,6,0,0,0,0,13,22,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.661875523885544,1447.856325301205,'up'
930,23.125,24.25,20.954545454545453,23.142857142857142,300,205,288,632,60,87,46,128,233,413,64,118,92,12,2,8,76,210,188,220,20,16,334,138,104,128,282,154,4,90,66,118,84,136,40,32,0,0,0,0,0,26,8,8,66,0,0,0,0,42,500,5,0,0,0,4,0,0,0,0,10,0,0,14,25,9,18,17,1,5,2,1,1,1,13,19,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.707400194118051,2426.972093023256,'down'
930,20.416666666666668,22.0,21.6,23.153846153846157,96,160,218,400,48,58,36,142,154,394,77,121,34,20,0,4,28,146,150,36,18,16,416,162,122,160,302,98,0,70,56,115,72,96,38,36,0,0,0,0,0,0,0,0,42,0,0,0,0,34,672,8,0,0,0,0,0,14,8,0,11,0,0,20,38,28,18,3,3,5,1,2,1,1,12,18,10,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4680130683435646,1663.6599496221663,'up'
750,24.5,25.5,25.75,23.423076923076923,248,195,207,510,64,138,55,128,223,418,89,70,50,8,2,4,61,97,98,52,9,6,320,128,108,138,258,100,0,44,32,70,36,70,26,6,0,0,0,0,0,6,6,4,32,0,0,0,0,38,406,0,0,0,0,0,0,14,0,0,6,0,0,18,19,25,40,14,9,5,2,3,3,1,4,19,18,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.616488352131832,2155.454545454545,'down'
990,26.0,26.5,26.7,23.647058823529413,368,131,197,501,33,82,26,287,127,392,90,92,116,16,2,10,26,132,138,32,20,28,334,120,114,168,218,98,6,54,52,76,46,78,28,26,0,0,0,0,0,8,4,4,38,0,0,0,0,28,556,1,0,0,0,2,0,12,13,0,7,0,0,23,28,37,40,33,8,10,2,2,0,0,5,25,18,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361505975899045,1811.397877984085,'down'
930,23.97826086956522,23.017241379310345,23.0,25.58333333333333,302,192,283,483,112,81,59,173,154,595,49,80,48,18,2,18,40,120,117,28,0,0,521,158,110,132,282,92,0,52,46,74,34,60,26,8,0,0,0,0,0,8,8,6,28,0,0,0,0,30,258,2,0,0,0,2,0,4,8,0,7,0,0,17,37,38,32,15,3,5,2,2,0,1,11,32,5,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.116288178193752,2113.1808656036446,'down'
900,23.75,23.25,23.5,26.194444444444443,115,236,149,509,68,236,61,174,122,307,190,82,84,16,2,6,80,154,168,34,0,22,373,120,140,148,192,86,0,66,58,92,48,96,28,24,0,0,0,0,0,0,0,0,46,0,0,0,0,26,621,0,0,0,0,0,0,10,4,0,7,0,0,21,34,23,22,5,1,3,2,2,2,1,10,41,3,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.772457760131704,1575.5188202247189,'down'
1020,21.58,21.05,21.045454545454547,22.375,356,228,248,616,93,123,39,370,290,819,108,138,96,14,0,6,42,200,230,38,14,8,253,128,126,186,336,128,8,94,66,118,76,144,38,20,0,0,0,0,0,24,12,14,38,0,0,0,0,42,693,2,0,0,0,9,0,0,0,0,14,2,2,21,33,36,19,11,6,5,1,2,2,1,27,28,12,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0293387185764098,3293.054502369668,'down'
990,25.63888888888889,23.65277777777778,21.291666666666668,23.22058823529412,362,225,314,563,26,74,33,187,229,454,140,126,227,5,2,48,72,182,177,32,17,7,266,203,156,183,407,154,6,112,78,121,73,141,46,4,0,0,0,0,0,0,0,0,47,0,0,0,0,46,0,0,0,0,0,0,0,12,11,0,8,0,0,18,29,37,33,24,4,2,2,1,0,0,17,17,9,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6585811164552013,3846.403225806452,'down'
1010,25.63888888888889,23.65277777777778,21.291666666666668,23.22058823529412,343,217,154,676,59,50,43,191,200,270,142,136,164,18,4,6,36,202,196,62,24,8,414,139,166,200,288,128,8,100,74,140,70,136,46,28,0,0,0,0,0,14,8,8,48,0,0,0,0,46,141,4,0,0,0,2,0,0,0,0,7,0,0,26,20,19,16,17,1,4,1,4,0,0,6,25,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.566206235135326,2444.2544802867383,'down'
690,24.0,25.25,24.0,24.2,215,209,316,366,47,138,59,198,157,382,63,114,34,8,0,2,32,144,128,40,30,12,389,144,112,128,230,76,0,80,82,112,64,90,40,24,0,0,0,0,0,2,0,0,46,0,0,0,0,20,366,5,0,2,0,0,0,6,0,0,8,0,2,22,27,44,21,15,1,5,2,2,1,1,3,20,7,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4262646698330306,2102.6201923076924,'down'
680,21.41176470588235,23.5,21.166666666666668,22.8,324,141,443,430,79,75,44,254,204,410,66,102,36,18,2,4,80,198,166,84,14,14,314,166,120,158,304,138,0,96,76,102,64,92,40,30,16,4,0,0,8,12,4,4,36,0,0,0,0,36,392,10,0,6,0,2,0,20,10,0,11,0,0,17,24,24,22,20,1,2,0,1,1,0,3,15,6,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.461988711519971,3001.35,'down'
690,19.15,19.625,18.25,21.866666666666667,435,207,174,550,63,44,44,225,167,268,54,84,62,28,8,4,40,132,124,102,55,14,542,110,98,114,250,82,0,28,30,66,30,104,19,10,0,0,0,0,0,10,4,4,23,0,0,0,0,24,0,0,0,0,0,3,0,14,4,0,14,0,0,19,32,25,19,11,1,4,1,0,0,1,10,19,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.495067456784857,1520.5279742765274,'down'
