%
% Comments go after a '%' sign.
%
%
% Relation: selected_sfm300
%
%
% Attributes: 158     Instances: 148
%
%

@relation selected_sfm300

@attribute 'Time' numeric
@attribute 'avg t001' numeric
@attribute 'avg t003' numeric
@attribute 'avg t004' numeric
@attribute 'avg t005' numeric
@attribute 'time (s) Activity1' numeric
@attribute 'time (s) Activity2' numeric
@attribute 'time (s) Activity3' numeric
@attribute 'time (s) Activity4' numeric
@attribute 'time (s) Activity8' numeric
@attribute 'time (s) Activity9' numeric
@attribute 'time (s) Activity13' numeric
@attribute 'time (s) Activity14' numeric
@attribute 'time (s) Activity15' numeric
@attribute 'n m001' numeric
@attribute 'n m002' numeric
@attribute 'n m003' numeric
@attribute 'n m004' numeric
@attribute 'n m005' numeric
@attribute 'n m006' numeric
@attribute 'n m007' numeric
@attribute 'n m008' numeric
@attribute 'n m010' numeric
@attribute 'n m012' numeric
@attribute 'n m013' numeric
@attribute 'n m014' numeric
@attribute 'n m015' numeric
@attribute 'n m016' numeric
@attribute 'n m017' numeric
@attribute 'n m018' numeric
@attribute 'n m020' numeric
@attribute 'n m021' numeric
@attribute 'n m022' numeric
@attribute 'n m023' numeric
@attribute 'n m025' numeric
@attribute 'n m027' numeric
@attribute 'n m031' numeric
@attribute 'n m032' numeric
@attribute 'n m033' numeric
@attribute 'n m034' numeric
@attribute 'n m035' numeric
@attribute 'n m038' numeric
@attribute 'n m039' numeric
@attribute 'n m040' numeric
@attribute 'n m047' numeric
@attribute 'n m048' numeric
@attribute 'n m049' numeric
@attribute 'n m051' numeric
@attribute 'n d001' numeric
@attribute 'n d002' numeric
@attribute 'n d004' numeric
@attribute 'n d005' numeric
@attribute 'n d008' numeric
@attribute 'n d009' numeric
@attribute 'n d012' numeric
@attribute 'n d014' numeric
@attribute 'n d015' numeric
@attribute 'n Task1' numeric
@attribute 'n Task2' numeric
@attribute 'n Task5' numeric
@attribute 'n Task7' numeric
@attribute 'n Task8' numeric
@attribute 'n Task9' numeric
@attribute 'n Task11' numeric
@attribute 'n Action6' numeric
@attribute 'n Action7' numeric
@attribute 'n Action8' numeric
@attribute 'n Action9' numeric
@attribute 'n Action10' numeric
@attribute 'n Action11' numeric
@attribute 'n paz1' numeric
@attribute 'n paz2' numeric
@attribute 'n paz3' numeric
@attribute 'n paz7' numeric
@attribute 'n paz8' numeric
@attribute 'n paz9' numeric
@attribute 'n paz11' numeric
@attribute 'n paz21' numeric
@attribute 'n paz25' numeric
@attribute 'n paz33' numeric
@attribute 'n paz34' numeric
@attribute 'n paz35' numeric
@attribute 'n paz39' numeric
@attribute 'n paz43' numeric
@attribute 'n paz45' numeric
@attribute 'n paz57' numeric
@attribute 'n paz58' numeric
@attribute 'n paz62' numeric
@attribute 'n paz66' numeric
@attribute 'n paz70' numeric
@attribute 'n paz71' numeric
@attribute 'n paz72' numeric
@attribute 'n paz73' numeric
@attribute 'n paz74' numeric
@attribute 'n paz75' numeric
@attribute 'n paz78' numeric
@attribute 'n paz79' numeric
@attribute 'n paz82' numeric
@attribute 'n paz85' numeric
@attribute 'n paz86' numeric
@attribute 'n paz88' numeric
@attribute 'n paz89' numeric
@attribute 'n paz91' numeric
@attribute 'n paz99' numeric
@attribute 'n paz100' numeric
@attribute 'n paz101' numeric
@attribute 'n paz102' numeric
@attribute 'n paz103' numeric
@attribute 'n paz105' numeric
@attribute 'n paz111' numeric
@attribute 'n paz112' numeric
@attribute 'n paz116' numeric
@attribute 'n paz117' numeric
@attribute 'n paz118' numeric
@attribute 'n paz122' numeric
@attribute 'n paz128' numeric
@attribute 'n paz130' numeric
@attribute 'n paz132' numeric
@attribute 'n paz135' numeric
@attribute 'n paz136' numeric
@attribute 'n paz140' numeric
@attribute 'n paz147' numeric
@attribute 'n paz150' numeric
@attribute 'n paz156' numeric
@attribute 'n paz159' numeric
@attribute 'n paz166' numeric
@attribute 'n paz170' numeric
@attribute 'n paz175' numeric
@attribute 'n paz178' numeric
@attribute 'n paz181' numeric
@attribute 'n paz184' numeric
@attribute 'n paz188' numeric
@attribute 'n paz191' numeric
@attribute 'n paz197' numeric
@attribute 'n paz203' numeric
@attribute 'n paz204' numeric
@attribute 'n paz205' numeric
@attribute 'n paz208' numeric
@attribute 'n paz210' numeric
@attribute 'n paz211' numeric
@attribute 'n paz216' numeric
@attribute 'n paz217' numeric
@attribute 'n paz218' numeric
@attribute 'n paz220' numeric
@attribute 'n paz221' numeric
@attribute 'n paz235' numeric
@attribute 'n paz247' numeric
@attribute 'n paz249' numeric
@attribute 'n paz250' numeric
@attribute 'n paz251' numeric
@attribute 'n paz254' numeric
@attribute 'n paz255' numeric
@attribute 'n paz257' numeric
@attribute 'n paz259' numeric
@attribute 'n paz268' numeric
@attribute 'n paz274' numeric
@attribute 'act Consumption' numeric
@attribute 'avg Consumption' {'down','up'}

@data
715,25.404761904761905,23.1,25.55,25.017241379310345,204,352,188,408,65,64,123,317,106,86,86,6,2,0,42,130,118,10,0,346,223,152,196,289,128,0,60,34,86,114,56,0,0,0,0,0,12,8,10,0,0,0,32,0,0,0,4,0,14,12,0,0,21,20,14,10,1,3,1,7,17,6,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2539.9106976744188,'down'
990,22.987179487179485,23.5,23.2948717948718,24.28205128205128,177,158,259,620,63,135,425,504,187,109,181,61,2,12,120,222,122,21,6,432,185,92,138,285,94,8,80,63,87,82,40,0,0,0,0,0,6,0,0,0,0,0,32,0,0,0,0,0,18,9,0,0,17,37,55,17,6,6,1,13,17,14,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656.5897196261683,'down'
670,24.25,26.25,26.83333333333333,23.125,249,146,252,496,56,45,348,384,104,119,146,16,0,6,78,220,211,182,14,252,94,138,186,328,128,4,98,82,121,100,36,0,0,0,0,0,0,0,0,0,0,0,32,4,2,0,0,0,0,8,2,2,20,12,15,20,1,3,1,6,18,8,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4639.586808510638,'down'
910,20.72222222222222,22.318181818181817,22.0,22.727272727272727,336,153,224,398,80,71,135,349,110,108,50,24,2,12,38,158,112,136,8,282,126,126,158,278,134,16,102,74,104,128,36,0,0,0,0,0,12,4,2,0,0,0,52,4,0,0,0,0,0,11,0,0,19,16,20,29,1,3,1,3,17,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2626.433333333334,'down'
931,23.125,24.25,20.954545454545453,23.142857142857142,77,162,316,468,68,111,254,300,97,118,44,12,4,2,62,180,156,14,6,408,174,140,164,244,152,16,90,62,124,110,41,0,0,0,0,0,16,8,8,0,0,0,34,4,0,0,4,0,0,6,0,0,25,18,27,7,1,6,0,13,22,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447.856325301205,'up'
930,23.125,24.25,20.954545454545453,23.142857142857142,300,205,288,632,60,87,233,413,64,118,92,12,2,8,76,210,188,220,16,334,138,104,128,282,154,4,90,66,118,136,40,0,0,0,0,0,26,8,8,0,0,0,42,5,0,0,4,0,0,10,0,0,14,25,9,17,1,5,1,13,19,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2426.972093023256,'down'
930,20.416666666666668,22.0,21.6,23.153846153846157,96,160,218,400,48,58,154,394,77,121,34,20,0,4,28,146,150,36,16,416,162,122,160,302,98,0,70,56,115,96,38,0,0,0,0,0,0,0,0,0,0,0,34,8,0,0,0,0,14,11,0,0,20,38,28,3,3,5,2,12,18,10,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1663.6599496221663,'up'
750,24.5,25.5,25.75,23.423076923076923,248,195,207,510,64,138,223,418,89,70,50,8,2,4,61,97,98,52,6,320,128,108,138,258,100,0,44,32,70,70,26,0,0,0,0,0,6,6,4,0,0,0,38,0,0,0,0,0,14,6,0,0,18,19,25,14,9,5,3,4,19,18,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2155.454545454545,'down'
990,26.0,26.5,26.7,23.647058823529413,368,131,197,501,33,82,127,392,90,92,116,16,2,10,26,132,138,32,28,334,120,114,168,218,98,6,54,52,76,78,28,0,0,0,0,0,8,4,4,0,0,0,28,1,0,0,2,0,12,7,0,0,23,28,37,33,8,10,2,5,25,18,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811.397877984085,'down'
930,23.97826086956522,23.017241379310345,23.0,25.58333333333333,302,192,283,483,112,81,154,595,49,80,48,18,2,18,40,120,117,28,0,521,158,110,132,282,92,0,52,46,74,60,26,0,0,0,0,0,8,8,6,0,0,0,30,2,0,0,2,0,4,7,0,0,17,37,38,15,3,5,2,11,32,5,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113.1808656036446,'down'
900,23.75,23.25,23.5,26.194444444444443,115,236,149,509,68,236,122,307,190,82,84,16,2,6,80,154,168,34,22,373,120,140,148,192,86,0,66,58,92,96,28,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,10,7,0,0,21,34,23,5,1,3,2,10,41,3,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575.5188202247189,'down'
1020,21.58,21.05,21.045454545454547,22.375,356,228,248,616,93,123,290,819,108,138,96,14,0,6,42,200,230,38,8,253,128,126,186,336,128,8,94,66,118,144,38,0,0,0,0,0,24,12,14,0,0,0,42,2,0,0,9,0,0,14,2,2,21,33,36,11,6,5,2,27,28,12,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3293.054502369668,'down'
990,25.63888888888889,23.65277777777778,21.291666666666668,23.22058823529412,362,225,314,563,26,74,229,454,140,126,227,5,2,48,72,182,177,32,7,266,203,156,183,407,154,6,112,78,121,141,46,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,12,8,0,0,18,29,37,24,4,2,1,17,17,9,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3846.403225806452,'down'
1010,25.63888888888889,23.65277777777778,21.291666666666668,23.22058823529412,343,217,154,676,59,50,200,270,142,136,164,18,4,6,36,202,196,62,8,414,139,166,200,288,128,8,100,74,140,136,46,0,0,0,0,0,14,8,8,0,0,0,46,4,0,0,2,0,0,7,0,0,26,20,19,17,1,4,4,6,25,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2444.2544802867383,'down'
690,24.0,25.25,24.0,24.2,215,209,316,366,47,138,157,382,63,114,34,8,0,2,32,144,128,40,12,389,144,112,128,230,76,0,80,82,112,90,40,0,0,0,0,0,2,0,0,0,0,0,20,5,0,0,0,0,6,8,0,2,22,27,44,15,1,5,2,3,20,7,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2102.6201923076924,'down'
680,21.41176470588235,23.5,21.166666666666668,22.8,324,141,443,430,79,75,204,410,66,102,36,18,2,4,80,198,166,84,14,314,166,120,158,304,138,0,96,76,102,92,40,16,4,0,0,8,12,4,4,0,0,0,36,10,0,0,2,0,20,11,0,0,17,24,24,20,1,2,1,3,15,6,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001.35,'down'
690,19.15,19.625,18.25,21.866666666666667,435,207,174,550,63,44,167,268,54,84,62,28,8,4,40,132,124,102,14,542,110,98,114,250,82,0,28,30,66,104,19,0,0,0,0,0,10,4,4,0,0,0,24,0,0,0,3,0,14,14,0,0,19,32,25,11,1,4,0,10,19,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520.5279742765274,'down'
690,19.15,19.625,18.25,21.866666666666667,95,267,292,607,132,81,223,408,180,84,64,14,0,6,48,129,128,98,14,742,140,116,140,206,92,14,68,52,81,84,36,0,0,0,0,0,30,12,12,0,0,0,24,4,0,0,4,0,0,9,0,0,17,29,54,5,7,3,1,4,52,9,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3530.898591549296,'up'
700,19.15,19.625,18.25,21.866666666666667,220,162,356,465,53,69,126,364,95,122,54,14,0,2,36,140,132,74,6,334,168,144,174,332,116,22,68,58,116,146,40,0,0,0,0,0,16,8,8,0,0,0,38,2,0,0,4,0,0,7,0,0,25,21,19,10,1,9,1,10,30,2,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3180.374811083123,'down'
690,22.75,20.08333333333333,21.75,23.15,184,241,216,462,159,218,184,442,143,114,118,20,4,16,78,262,222,6,22,521,238,120,124,254,82,0,68,60,117,110,46,100,12,8,2,18,44,32,34,0,0,0,16,8,0,0,10,0,8,6,0,0,18,33,51,13,8,5,0,9,43,10,23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711.6716247139589,'up'
690,26.0,26.0,25.5,25.75,267,276,328,419,58,0,187,387,60,90,30,12,0,2,46,130,114,22,12,308,132,102,138,262,100,0,66,52,76,66,34,0,0,0,0,0,0,0,0,0,0,0,34,4,0,0,0,0,22,5,0,0,17,27,19,9,1,2,1,12,13,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811.119733924612,'down'
900,26.0,26.0,25.5,25.75,245,243,261,593,92,80,179,441,104,88,44,6,4,8,28,118,114,156,6,406,130,102,148,282,92,0,64,58,80,116,34,0,0,0,0,0,8,4,2,0,0,0,40,0,0,0,0,0,0,9,0,0,18,20,17,10,1,2,1,5,14,9,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981.96875,'up'
975,23.369565217391305,22.33333333333333,21.0,24.90909090909091,528,187,320,0,171,147,0,419,0,121,26,12,2,20,72,117,123,58,6,520,222,112,128,174,70,0,46,42,100,122,30,0,0,0,0,0,18,12,26,0,0,0,24,0,0,0,4,0,10,2,0,0,11,17,21,24,3,2,1,0,9,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2355.667105263158,'down'
700,25.214285714285715,22.785714285714285,22.0,23.875,186,143,316,598,64,58,146,286,108,126,52,12,4,4,40,208,176,144,6,350,196,176,196,272,128,2,116,83,118,156,44,0,0,0,0,0,24,18,28,0,0,0,40,2,0,0,7,0,0,7,0,2,24,29,14,6,1,12,1,9,27,17,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4039.365914786968,'down'
930,25.214285714285715,22.785714285714285,22.0,23.875,391,211,258,520,85,34,225,357,68,138,108,18,4,8,32,238,212,79,98,477,175,156,192,344,142,10,104,86,124,156,58,0,0,0,0,0,12,10,8,0,0,0,48,6,0,0,4,0,0,6,0,0,24,27,40,32,1,5,2,2,29,6,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526.7678899082568,'up'
930,22.92105263157895,22.785714285714285,19.75,23.55,470,259,251,486,115,65,283,594,48,86,38,8,4,4,54,120,98,28,8,514,140,82,112,260,96,0,42,42,72,90,18,0,0,0,0,0,22,10,6,0,0,0,34,1,0,0,3,0,14,8,2,0,18,19,16,29,7,2,2,5,15,16,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195.5376623376624,'down'
690,21.846153846153847,21.47435897435897,22.692307692307693,24.32051282051282,147,141,265,478,73,220,338,445,98,125,66,8,0,4,109,200,159,28,4,359,227,134,183,373,107,4,82,58,127,152,36,0,0,0,0,0,6,4,4,0,0,0,38,0,0,0,0,0,9,0,0,0,23,32,33,4,20,4,4,6,23,21,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1496.5534798534798,'down'
930,19.571428571428573,17.75,18.714285714285715,22.0,66,122,506,625,264,139,383,0,305,114,106,6,0,8,116,212,146,72,6,282,148,134,152,250,96,0,60,58,130,106,26,0,0,0,0,0,12,10,10,0,0,0,30,2,0,0,4,0,0,0,2,2,10,32,12,2,1,0,0,11,9,7,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1816.571649484536,'up'
690,22.702380952380956,23.35897435897436,21.714285714285715,23.846153846153847,217,191,246,536,73,66,272,375,115,115,48,6,2,12,59,114,141,18,7,337,232,145,166,363,126,15,84,54,106,103,51,15,69,64,705,306,177,38,17,26,195,45,26,0,0,0,0,0,14,14,0,0,18,34,38,11,0,6,5,9,23,6,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2669.3390625,'up'
930,28.7,28.75,30.5,27.25,174,304,271,416,62,105,187,876,77,94,44,16,0,2,48,106,140,10,12,461,134,132,154,276,120,10,104,64,96,88,40,0,0,0,0,0,40,22,16,0,0,0,54,6,2,0,14,0,16,4,2,2,16,22,41,8,1,4,3,10,29,1,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088.021276595745,'down'
660,22.818181818181817,22.0,22.25,23.55,175,150,312,457,40,141,164,364,79,110,54,24,6,2,52,164,138,74,26,653,166,137,179,341,95,2,84,66,112,118,36,0,0,0,20,40,6,6,4,0,0,0,38,4,0,0,2,0,0,11,0,0,28,29,31,7,1,5,3,15,33,2,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3648.9613636363633,'down'
990,23.166666666666668,23.5,23.5,25.772727272727277,127,145,156,477,28,18,179,358,42,138,78,20,0,8,44,158,186,40,30,394,167,161,188,304,88,0,84,68,134,86,36,0,0,0,0,0,12,4,10,0,0,0,40,6,0,0,2,0,22,15,0,0,20,24,24,14,1,5,2,17,26,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567.8967032967034,'down'
954,23.166666666666668,23.5,23.5,25.772727272727277,290,142,151,622,75,151,260,419,102,122,86,40,2,6,64,202,192,160,4,236,98,158,196,336,134,12,84,52,108,112,40,0,0,0,0,0,0,0,0,0,0,0,34,4,0,0,0,0,0,15,0,0,26,27,12,6,1,6,1,12,36,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2071.379816513762,'down'
690,23.75,25.0,25.0,24.571428571428573,187,194,206,427,124,74,256,486,49,142,40,22,0,2,50,162,172,32,10,88,152,170,180,286,106,0,88,66,124,96,50,0,0,0,0,0,12,12,12,0,0,0,26,7,0,0,0,0,20,6,0,0,19,20,24,12,1,4,2,3,14,6,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2362.795918367347,'down'
