%
% Comments go after a '%' sign.
%
%
% Relation: selected_cs100
%
%
% Attributes: 100     Instances: 224
%
%

@relation selected_cs100

@attribute 'n paz195' numeric
@attribute 'n paz22' numeric
@attribute 'n m014' numeric
@attribute 'n paz264' numeric
@attribute 'n paz237' numeric
@attribute 'n paz219' numeric
@attribute 'n Action5' numeric
@attribute 'n paz52' numeric
@attribute 'n paz246' numeric
@attribute 'n paz114' numeric
@attribute 'n paz80' numeric
@attribute 'n paz50' numeric
@attribute 'n paz198' numeric
@attribute 'n Action6' numeric
@attribute 'n paz5' numeric
@attribute 'n paz137' numeric
@attribute 'n paz59' numeric
@attribute 'n m029' numeric
@attribute 'n paz199' numeric
@attribute 'n Task1' numeric
@attribute 'n paz81' numeric
@attribute 'n m027' numeric
@attribute 'n paz242' numeric
@attribute 'n paz135' numeric
@attribute 'n paz241' numeric
@attribute 'n Task3' numeric
@attribute 'n m005' numeric
@attribute 'n paz223' numeric
@attribute 'n paz97' numeric
@attribute 'n paz48' numeric
@attribute 'n Task4' numeric
@attribute 'n m002' numeric
@attribute 'n paz112' numeric
@attribute 'n m003' numeric
@attribute 'n paz73' numeric
@attribute 'n d008' numeric
@attribute 'n Task10' numeric
@attribute 'time (s) Activity12' numeric
@attribute 'n d002' numeric
@attribute 'n m020' numeric
@attribute 'n m036' numeric
@attribute 'n Task2' numeric
@attribute 'n paz173' numeric
@attribute 'n m030' numeric
@attribute 'n paz196' numeric
@attribute 'n m016' numeric
@attribute 'n m041' numeric
@attribute 'n paz136' numeric
@attribute 'n m001' numeric
@attribute 'n m031' numeric
@attribute 'time (s) Activity3' numeric
@attribute 'n paz268' numeric
@attribute 'n paz7' numeric
@attribute 'n m023' numeric
@attribute 'n paz68' numeric
@attribute 'n m015' numeric
@attribute 'n paz62' numeric
@attribute 'n paz29' numeric
@attribute 'n m051' numeric
@attribute 'n m040' numeric
@attribute 'n paz132' numeric
@attribute 'n d007' numeric
@attribute 'n m010' numeric
@attribute 'n paz109' numeric
@attribute 'avg t001' numeric
@attribute 'n Action11' numeric
@attribute 'n Action9' numeric
@attribute 'n paz115' numeric
@attribute 'n Task12' numeric
@attribute 'n m032' numeric
@attribute 'n Task11' numeric
@attribute 'n m052' numeric
@attribute 'n paz221' numeric
@attribute 'time (s) Activity13' numeric
@attribute 'avg t003' numeric
@attribute 'n paz204' numeric
@attribute 'n m044' numeric
@attribute 'n Action12' numeric
@attribute 'n m034' numeric
@attribute 'n d001' numeric
@attribute 'n Task13' numeric
@attribute 'n m037' numeric
@attribute 'avg t002' numeric
@attribute 'n m039' numeric
@attribute 'n m050' numeric
@attribute 'avg t005' numeric
@attribute 'n m038' numeric
@attribute 'n paz233' numeric
@attribute 'n m046' numeric
@attribute 'n paz14' numeric
@attribute 'avg t004' numeric
@attribute 'n m035' numeric
@attribute 'n paz39' numeric
@attribute 'n d009' numeric
@attribute 'n m047' numeric
@attribute 'n m033' numeric
@attribute 'n m048' numeric
@attribute 'n m049' numeric
@attribute 'act Consumption' numeric
@attribute 'avg Consumption' numeric

@data
0,0,110,0,0,0,148,0,0,0,0,0,0,5,0,0,0,26,0,23,0,28,0,0,0,33,10,0,0,0,23,116,0,16,0,0,2,287,0,6,0,28,0,0,0,145,4,0,92,0,197,0,0,76,0,106,0,0,28,4,0,33,32,0,26.0,1,17,0,0,0,2,517,0,127,26.5,0,0,6,0,1,0,8,30.23333333333333,4,0,23.647058823529413,8,0,0,0,26.7,0,0,10,0,0,0,0,1831.9830985915492,1092.9561403508771
0,0,246,0,0,0,175,0,0,0,0,0,0,18,0,0,0,28,0,20,0,69,0,0,0,52,12,0,0,0,32,66,0,12,0,0,2,136,0,0,0,42,0,0,0,188,0,0,108,0,220,0,0,115,0,153,0,0,42,0,0,32,42,0,23.916666666666668,1,0,0,0,0,0,0,0,202,23.017241379310345,0,0,9,0,0,0,0,26.85,0,0,26.03448275862069,0,0,0,0,25.5,0,0,14,0,0,0,0,1745.5833333333333,817.0
0,0,156,0,0,0,146,0,0,0,0,0,0,11,0,0,0,6,0,17,0,22,0,0,0,31,18,0,0,0,45,48,0,18,0,0,2,173,0,0,0,37,0,0,0,130,10,0,74,0,283,0,0,70,0,106,0,0,30,6,0,39,12,0,23.97826086956522,1,11,0,0,0,2,246,0,154,23.017241379310345,0,0,7,0,2,1,4,26.782608695652176,8,0,25.58333333333333,8,0,0,0,23.0,0,0,4,0,0,0,0,2181.583653846153,1352.406
0,0,126,0,0,0,132,0,0,0,0,0,0,3,0,0,0,18,0,22,0,20,0,0,0,32,10,0,0,0,25,98,0,4,0,0,2,138,0,0,0,31,0,0,0,104,0,0,77,0,249,0,0,71,0,98,0,0,20,0,0,16,0,0,20.25,1,5,0,4,0,2,230,0,251,18.75,0,0,8,0,0,0,8,23.75,6,0,23.545454545454547,38,0,0,0,22.0,0,0,12,0,0,0,0,1465.095508982036,938.8823529411764
0,0,120,0,0,0,111,0,0,0,0,0,0,10,0,0,0,24,0,21,0,28,0,0,0,50,6,0,0,0,43,84,0,16,0,0,2,174,0,0,0,34,0,0,0,144,0,0,82,0,149,0,0,92,0,136,0,0,26,0,0,22,22,0,23.75,1,13,0,2,0,2,611,0,122,23.25,0,0,5,0,0,1,0,29.477272727272727,0,0,26.194444444444443,0,0,0,0,23.5,0,0,10,0,0,0,0,1524.1882882882885,1383.9133757961783
0,0,166,0,0,0,146,0,0,0,0,0,0,4,0,0,0,34,0,18,0,36,0,0,0,37,4,0,0,0,43,68,0,20,0,0,1,206,0,0,0,19,0,0,0,148,0,0,108,0,155,0,0,112,0,124,0,0,28,0,0,22,64,0,21.58,1,11,0,2,0,0,436,0,155,21.05,0,0,5,0,4,1,4,24.03846153846154,0,0,22.375,68,0,0,0,21.045454545454547,0,0,0,0,0,0,0,2356.8204166666665,1639.5384615384614
0,0,116,0,0,0,117,0,0,0,0,0,0,27,0,0,0,20,0,21,0,32,0,0,0,40,4,0,0,0,38,84,0,10,0,0,1,370,0,2,0,33,0,0,0,172,46,0,110,0,248,0,0,88,0,114,0,0,30,14,0,26,38,0,21.58,1,7,0,2,0,2,676,0,290,21.05,0,0,6,0,0,1,14,24.03846153846154,12,0,22.375,24,0,0,0,21.045454545454547,0,0,0,0,0,0,0,3064.891472868217,2779.292857142857
1,0,120,0,0,0,109,0,0,0,0,0,0,6,0,0,0,24,0,19,0,36,0,0,0,29,6,0,0,0,20,32,0,8,0,0,2,128,0,2,2,29,0,2,0,146,22,0,90,27,162,0,0,78,0,94,0,0,20,14,0,40,10,0,24.5,1,12,0,2,25,2,224,0,131,26.25,0,0,9,10,4,0,18,28.535714285714285,16,0,25.33333333333333,28,0,4,0,24.5,6,0,14,0,26,0,0,1935.262443438914,429.27777777777777
0,0,191,0,0,0,177,0,0,0,0,0,0,17,0,0,0,4,0,18,0,44,0,0,0,60,48,0,0,0,43,223,0,5,0,0,2,187,0,6,0,29,0,0,1,168,0,0,118,0,314,0,0,113,0,147,0,0,46,0,0,27,32,0,25.63888888888889,1,3,0,0,0,1,0,0,229,23.65277777777778,0,0,10,0,0,0,0,27.75,0,0,23.22058823529412,0,0,0,0,21.291666666666668,0,0,10,0,0,0,0,3735.8419243986255,3616.648148148148
0,0,125,0,0,0,105,0,0,0,0,0,0,6,0,0,0,22,0,26,0,37,0,0,0,30,6,0,0,0,20,162,0,18,0,0,1,191,0,0,0,20,0,0,0,170,4,0,102,0,154,0,0,104,0,138,0,0,40,4,0,32,58,0,25.63888888888889,0,0,0,0,0,4,131,0,200,23.65277777777778,0,0,4,0,2,0,8,27.75,4,0,23.22058823529412,10,0,0,0,21.291666666666668,0,0,0,0,0,0,0,2524.3764705882354,1485.4473684210527
0,0,130,0,0,0,108,0,0,0,0,0,1,6,0,0,0,28,0,14,0,46,0,0,0,23,4,0,0,0,26,40,0,20,0,0,2,150,2,0,2,27,0,2,0,164,8,0,94,2,144,0,0,82,0,134,0,0,24,4,0,36,44,0,26.5,1,19,0,0,0,2,318,0,194,26.5,0,0,9,0,8,0,4,31.0,4,0,25.0,4,0,0,0,25.75,0,0,17,0,0,0,0,2103.071264367816,368.84615384615387
0,0,144,0,0,0,151,0,0,0,0,0,0,3,0,0,0,24,1,22,0,40,0,0,0,42,2,0,0,0,37,34,0,8,0,0,2,198,0,0,0,27,0,2,0,128,0,0,114,0,316,0,0,112,0,112,0,0,20,0,0,30,40,0,24.0,1,8,0,1,0,2,366,0,157,25.25,0,0,7,0,5,1,2,28.541666666666668,0,0,24.2,2,0,0,0,24.0,0,0,6,0,0,0,0,2198.756345177665,344.3975903614458
0,0,264,0,0,0,146,0,0,0,0,0,0,15,0,0,0,4,0,20,0,36,0,0,0,58,10,0,0,0,53,68,0,20,0,0,1,81,0,2,0,25,0,0,0,156,0,0,122,0,252,0,0,114,0,142,0,0,32,0,0,38,12,0,25.05,1,6,0,0,0,1,0,0,263,24.86111111111111,0,0,15,0,4,0,2,28.307692307692307,0,0,25.073529411764707,0,0,0,0,26.13636363636364,0,0,22,0,0,0,0,1522.266857142857,2671.1666666666665
0,0,166,0,0,0,134,0,0,0,0,0,0,3,0,0,0,10,0,17,0,32,0,0,0,27,4,0,0,0,45,36,0,18,0,0,0,254,0,0,0,24,0,0,0,156,6,0,100,0,443,0,0,98,0,118,0,0,36,4,0,40,84,0,21.41176470588235,1,0,0,1,0,1,390,0,204,23.5,0,0,8,0,5,0,10,24.20833333333333,4,0,22.8,8,0,0,0,21.166666666666668,0,0,18,0,0,0,0,3173.675369458128,1496.909090909091
0,0,104,0,0,0,100,0,0,0,0,0,0,10,0,0,0,10,0,19,0,17,0,0,0,18,4,0,0,0,25,58,0,26,0,0,1,225,0,0,0,32,0,0,0,104,4,0,74,0,174,0,0,58,0,90,0,0,24,4,0,22,96,0,19.15,1,0,0,0,0,0,0,0,167,19.625,0,0,7,0,0,1,4,22.516666666666666,4,0,21.866666666666667,10,0,0,0,18.25,0,0,14,0,0,0,0,1539.241237113402,1161.376
0,0,134,0,0,0,106,0,0,0,0,0,0,4,0,0,0,18,0,17,0,32,0,0,0,43,4,0,0,0,20,62,0,14,0,0,1,478,0,14,0,29,0,0,0,122,14,0,68,0,292,0,0,67,0,100,0,0,24,8,0,28,96,0,19.15,1,1,0,1,0,1,388,0,223,19.625,1,0,6,0,2,1,12,22.516666666666666,10,0,21.866666666666667,28,0,0,0,18.25,0,0,0,0,0,0,0,3518.5075987841947,4780.818181818182
0,0,168,0,0,0,75,0,0,0,0,0,0,10,0,0,0,10,0,25,0,40,0,0,0,23,2,0,0,0,30,54,0,14,0,0,1,215,0,22,0,21,0,0,0,174,12,0,122,0,356,0,0,116,0,144,0,0,38,8,0,40,74,0,19.15,1,7,0,0,0,1,90,0,126,19.625,0,0,5,0,2,0,8,22.516666666666666,8,0,21.866666666666667,16,0,0,0,18.25,0,0,0,0,0,0,0,3240.138797814207,2369.038461538461
0,0,182,0,0,0,169,0,0,0,0,0,0,6,0,0,0,14,0,19,0,29,0,0,0,51,10,0,0,0,36,54,0,6,0,0,1,119,0,0,0,27,0,0,0,145,0,0,102,0,161,0,0,108,0,110,0,0,50,0,0,28,68,0,22.357142857142858,1,15,0,1,0,1,638,0,239,21.25,0,0,9,0,0,0,0,25.394736842105264,0,0,22.75,0,0,0,0,20.8,0,0,14,0,0,0,0,2357.171351351351,1940.8181818181815
0,0,174,0,0,0,132,0,0,0,0,0,0,9,0,0,0,56,0,18,0,44,0,0,0,30,4,0,0,0,36,114,0,18,0,0,2,201,0,0,38,33,0,26,0,116,42,0,96,66,216,0,0,97,0,108,0,0,16,34,0,28,4,0,22.75,1,23,0,1,12,0,552,0,184,20.08333333333333,0,0,8,2,6,1,30,25.352941176470587,32,0,23.15,44,0,0,0,21.75,18,0,8,0,8,0,0,1744.5319512195122,1787.7116071428572
0,0,132,0,0,0,115,0,0,0,0,0,0,12,0,0,0,10,0,17,0,34,0,0,0,29,2,0,0,0,38,30,0,12,0,0,2,244,0,0,0,27,0,0,0,138,0,0,90,0,328,0,0,76,0,102,0,0,34,0,0,30,22,0,26.0,1,3,0,1,0,1,436,0,187,26.0,0,0,8,0,4,0,2,29.8,0,0,25.75,0,0,0,0,25.5,0,0,22,0,0,0,0,1847.7813211845105,850.109756097561
0,0,126,0,0,0,86,0,0,0,0,0,0,5,0,0,0,16,0,18,0,34,0,0,0,36,8,0,0,0,12,44,0,6,0,0,2,172,0,0,0,20,0,0,0,136,0,0,86,0,261,0,0,78,0,94,0,0,40,0,0,26,154,0,26.0,1,13,0,1,0,1,398,0,179,26.0,0,0,7,0,0,1,0,29.8,0,0,25.75,0,0,0,0,25.5,0,0,0,0,0,0,0,1963.2377049180327,2168.7073170731705
0,0,212,0,0,0,129,0,0,0,0,0,0,0,0,0,0,26,0,11,0,22,0,0,0,40,20,0,0,0,18,26,0,12,0,0,1,189,0,0,0,17,0,0,0,128,10,0,114,0,320,0,0,92,0,112,0,0,24,12,0,22,48,0,23.369565217391305,0,0,0,1,0,1,342,0,0,22.33333333333333,0,0,8,0,0,0,12,26.61111111111111,8,0,24.90909090909091,12,0,0,0,21.0,0,0,10,0,0,0,0,2305.623404255319,1616.39625
0,0,136,0,0,0,96,0,0,0,0,0,0,4,0,0,0,8,0,19,0,32,0,0,0,37,6,0,0,0,28,48,0,12,0,0,1,140,0,0,0,17,0,0,0,158,0,0,112,0,0,0,0,102,0,151,0,0,40,0,0,34,56,0,23.369565217391305,1,3,0,0,0,1,58,0,143,22.33333333333333,0,0,5,0,0,0,2,26.61111111111111,0,0,24.90909090909091,4,0,0,0,21.0,0,0,0,0,0,0,0,1510.2711598746082,1376.0
0,0,168,0,0,0,135,0,0,0,0,0,0,8,0,0,0,20,0,18,0,26,0,0,0,29,6,0,0,0,57,34,0,10,0,0,2,179,0,0,0,23,0,0,0,132,14,0,92,0,155,0,0,100,0,114,0,0,32,12,0,26,60,0,25.214285714285715,1,9,0,3,0,4,386,0,176,22.785714285714285,0,0,6,0,6,1,8,25.928571428571427,8,0,23.875,16,0,0,0,22.0,0,0,0,0,0,0,0,2188.130817610063,786.5
0,0,192,0,0,0,102,0,0,0,0,0,0,9,0,0,0,26,0,24,0,40,0,0,0,41,4,0,0,0,36,48,0,12,0,0,1,354,0,0,0,29,0,0,0,182,40,0,104,0,316,0,0,102,0,162,0,0,32,28,0,37,142,0,25.214285714285715,1,5,0,1,0,1,86,0,146,22.785714285714285,0,0,4,0,0,0,19,25.928571428571427,18,0,23.875,23,0,0,0,22.0,0,0,0,0,0,0,0,4078.0396825396815,2935.425925925926
0,0,175,0,0,0,141,0,0,0,0,0,0,2,0,0,0,46,0,24,0,52,0,0,0,27,8,0,0,0,21,104,0,18,0,0,3,234,0,5,0,27,0,0,0,185,10,0,122,0,258,0,0,110,0,152,0,0,45,8,0,26,79,0,25.214285714285715,0,13,0,0,0,2,22,0,225,22.785714285714285,0,0,7,0,4,0,8,25.928571428571427,10,0,23.875,12,0,0,0,22.0,0,0,0,0,0,0,0,1572.1653721682846,2491.61797752809
0,0,132,0,0,0,151,0,0,0,0,0,0,5,0,0,0,10,0,18,0,16,0,0,0,39,4,0,0,0,52,36,0,8,0,0,2,261,0,0,0,19,0,0,0,104,6,0,76,0,251,0,0,62,0,80,0,0,34,6,0,26,26,0,22.92105263157895,1,13,0,0,0,2,198,0,283,22.785714285714285,0,0,8,0,1,0,4,26.666666666666668,10,0,23.55,8,0,0,0,19.75,0,0,12,0,0,0,0,2166.8989505247378,1962.9808917197447
0,0,211,0,0,0,166,0,0,0,0,0,0,6,0,0,0,20,0,23,0,32,0,0,0,27,4,0,0,0,100,58,0,8,0,0,1,233,0,4,0,32,0,0,0,150,4,0,107,0,265,0,0,107,0,110,0,0,38,4,0,23,26,0,21.846153846153847,0,18,0,3,0,4,0,0,338,21.47435897435897,0,0,5,0,0,0,4,25.05128205128205,4,0,24.32051282051282,6,0,0,0,22.692307692307693,0,0,9,0,0,0,0,1513.4170454545454,775.6407407407407
0,0,260,0,0,1,143,0,0,0,0,0,0,10,0,0,0,12,0,22,0,24,0,0,0,45,2,0,0,0,42,68,0,10,0,0,1,119,0,4,0,30,0,0,0,210,0,0,138,0,334,0,0,128,0,184,0,0,28,0,0,42,24,0,25.210526315789476,1,15,0,2,0,2,0,0,253,24.789473684210527,0,0,10,0,2,1,4,28.73,0,0,23.602941176470587,6,0,0,0,25.568181818181817,0,0,18,0,0,0,0,2102.252747252747,415.09090909090907
0,0,146,0,0,0,116,0,0,0,0,0,0,11,0,0,0,22,0,10,0,24,0,0,0,22,8,0,0,0,72,106,0,6,0,0,0,0,0,0,0,32,0,0,0,152,24,0,112,0,506,0,0,128,0,134,0,0,30,10,0,20,62,0,19.571428571428573,1,13,0,0,0,0,335,0,383,17.75,0,0,3,0,2,0,10,22.727272727272727,10,0,22.0,12,0,0,0,18.714285714285715,0,0,0,0,0,0,0,1807.644623655914,2020.4
0,0,200,0,0,0,143,0,0,0,0,0,0,9,0,0,0,28,0,18,0,45,0,0,0,47,12,0,0,0,37,40,0,6,0,0,1,295,0,8,15,34,0,8,0,143,20,0,89,15,246,0,0,75,0,119,0,0,20,17,0,28,14,0,22.702380952380956,1,9,0,2,63,5,0,1,272,23.35897435897436,0,20,5,599,0,0,91,26.511904761904763,38,37,23.846153846153847,177,0,10,0,21.714285714285715,253,0,14,26,60,166,45,2757.470277777777,4590.399516908213
0,0,109,0,0,0,106,0,0,0,0,0,0,10,0,0,0,42,0,16,0,32,0,0,0,23,2,0,0,0,44,36,0,8,0,0,2,117,2,10,0,22,0,0,0,128,34,0,60,0,271,0,0,70,0,108,0,0,52,16,0,30,8,0,28.7,1,14,0,0,0,3,254,0,187,28.75,0,0,8,0,4,0,34,31.976190476190474,22,0,27.25,40,0,0,0,30.5,0,0,14,0,0,0,0,2135.2399103139014,777.3283582089553
0,0,178,0,0,0,95,0,0,0,0,0,0,4,0,0,0,8,0,19,0,30,0,0,0,24,4,1,0,0,30,36,0,6,0,0,2,147,0,0,0,26,0,0,0,172,6,0,122,0,117,0,0,128,0,218,0,0,24,4,0,36,6,0,22.818181818181817,1,19,0,1,0,1,380,0,144,22.0,0,0,9,0,4,1,4,25.73333333333333,8,0,23.55,6,0,0,0,22.25,0,0,12,0,0,0,0,1431.6023391812869,274.2857142857143
0,0,148,0,0,0,124,0,0,0,0,0,0,15,0,0,0,22,0,28,0,32,0,0,0,24,2,0,0,0,59,50,0,20,0,0,1,135,0,0,0,29,0,0,0,149,4,0,90,0,312,0,0,94,0,115,0,0,38,4,0,28,74,0,22.818181818181817,1,12,0,1,0,3,0,0,164,22.0,0,0,7,20,4,1,4,25.73333333333333,6,0,23.55,6,0,0,0,22.25,32,0,0,0,0,0,0,3668.439682539682,2329.9978723404256
0,0,136,0,0,0,118,0,0,0,0,0,0,4,0,0,0,22,0,18,0,42,0,0,0,29,2,0,0,0,51,34,0,8,0,0,2,121,0,0,0,18,0,0,0,120,14,0,108,0,144,0,0,106,0,90,0,0,34,6,0,34,128,0,22.55,1,9,0,1,0,1,509,0,138,20.789473684210527,0,0,7,0,2,1,8,24.13157894736842,12,0,21.22222222222222,12,0,0,0,20.61111111111111,0,0,0,0,0,0,0,2334.0208469055374,2088.5
0,0,108,0,0,0,84,0,0,0,0,0,0,9,0,0,0,28,0,23,0,30,0,0,0,21,2,0,0,0,45,55,0,2,0,0,1,402,0,0,0,16,0,0,0,144,0,0,84,0,372,0,0,74,0,117,0,0,30,0,0,30,128,0,22.55,1,2,0,4,0,4,0,0,255,20.789473684210527,0,0,6,0,0,1,4,24.13157894736842,0,0,21.22222222222222,4,0,0,0,20.61111111111111,0,0,0,0,0,0,0,2291.1076612903225,1351.6153846153843
0,0,159,0,0,0,93,0,0,0,0,0,0,17,0,0,0,38,0,20,0,34,0,0,0,33,8,0,0,0,22,72,0,20,0,0,2,163,0,0,0,24,0,2,0,176,4,0,120,0,156,0,0,120,0,147,0,0,34,10,0,36,40,0,23.166666666666668,1,0,0,1,0,2,42,0,179,23.5,0,0,8,0,6,0,6,27.75,4,0,25.772727272727277,12,0,0,0,23.5,0,0,20,0,0,0,0,1584.721142857143,555.4657534246576
0,0,98,0,0,0,86,0,0,0,0,0,0,12,0,0,0,18,0,26,0,40,0,0,0,26,6,0,0,0,43,86,0,40,0,0,1,130,0,12,0,27,0,0,0,196,0,0,122,0,151,0,0,108,0,158,0,0,34,0,0,32,160,0,23.166666666666668,1,4,0,1,0,1,128,0,260,23.5,0,0,4,0,4,0,0,27.75,0,0,25.772727272727277,0,0,0,0,23.5,0,0,0,0,0,0,0,2124.861611374408,489.9090909090909
0,0,144,0,0,0,115,0,0,0,0,0,0,3,0,0,0,10,0,19,0,42,0,0,0,42,2,0,0,0,29,38,0,22,0,0,2,173,0,0,0,20,0,0,0,149,56,0,124,0,206,0,0,106,0,142,0,0,24,12,0,24,32,0,23.75,1,14,0,2,0,2,300,0,256,25.0,0,0,8,0,5,0,8,28.0,12,0,24.571428571428573,12,0,0,0,25.0,0,0,16,0,0,0,0,2366.602687140115,1181.8625
0,0,165,0,0,0,135,0,0,0,0,0,0,9,0,0,0,38,0,21,0,38,0,0,0,31,2,0,0,0,59,67,0,8,0,0,1,139,0,3,10,22,0,6,0,164,0,0,139,0,213,0,0,127,0,134,0,0,26,0,0,17,51,0,22.9,1,11,0,0,0,2,0,0,310,22.85,0,6,6,0,0,0,0,26.4,0,6,25.78333333333333,0,1,0,0,22.316666666666663,0,0,7,0,0,0,0,1640.6346153846157,5607.909090909091
0,0,136,0,0,0,82,0,0,0,0,0,0,10,0,0,0,24,0,23,0,38,0,0,0,35,2,0,0,0,27,40,0,6,0,0,0,222,0,0,0,29,0,0,0,146,8,0,102,0,405,0,0,94,0,118,0,0,38,8,0,31,168,0,22.9,0,6,0,0,0,0,102,0,165,22.85,0,0,6,0,0,0,12,26.4,8,0,25.78333333333333,14,0,0,0,22.316666666666663,0,0,0,0,0,0,0,2357.526570048309,1640.0208333333333
0,0,122,0,1,0,98,0,0,0,0,0,0,3,0,0,0,18,0,21,0,38,0,0,0,42,6,0,0,0,24,56,0,16,0,0,1,187,0,2,0,14,0,0,0,178,16,0,154,0,243,0,0,155,0,142,0,0,36,4,0,32,46,0,21.3,1,16,0,0,0,0,334,0,96,22.5,0,0,8,0,4,0,4,25.666666666666668,4,0,23.272727272727277,4,0,0,0,24.5,0,0,14,0,0,0,0,1629.0935960591132,416.9772727272728
0,0,164,0,0,0,108,0,0,0,0,0,0,4,0,0,0,16,0,21,0,40,0,0,1,32,6,0,0,0,26,62,0,20,0,0,2,176,0,0,0,25,0,0,0,174,0,0,118,0,141,0,0,120,0,150,0,0,28,0,0,30,38,0,24.125,1,4,0,2,0,2,648,0,137,25.75,0,0,7,0,4,1,0,28.227272727272727,0,0,23.928571428571427,0,0,0,0,24.25,0,0,14,0,0,0,0,1974.974504249292,310.6231884057971
0,0,90,0,0,0,169,0,0,0,0,0,0,6,0,0,0,16,0,18,0,33,1,0,0,38,2,0,0,0,31,38,0,16,0,0,2,157,0,0,0,34,0,0,0,178,4,0,109,0,304,0,0,103,0,124,0,0,30,8,0,44,46,0,21.166666666666668,1,12,0,1,0,2,432,0,163,25.75,0,0,9,0,6,1,4,25.61904761904762,4,0,24.55,6,0,0,0,24.25,0,0,12,0,0,0,0,1994.3097112860887,312.11578947368423
0,0,184,0,0,0,120,0,0,0,0,0,0,6,0,0,0,12,0,17,0,32,0,0,0,37,2,0,0,0,48,34,0,10,0,2,2,173,0,0,0,22,0,0,0,170,0,0,97,0,248,0,0,93,0,124,0,0,26,0,0,44,8,0,24.0,1,6,0,0,0,1,278,0,253,23.25,0,0,13,0,0,0,0,27.026315789473685,0,0,26.53333333333333,0,0,0,0,25.666666666666668,0,0,18,0,0,0,0,1511.670081967213,881.4128000000001
0,0,219,0,0,0,118,0,0,0,0,0,0,5,0,0,0,6,0,19,0,44,0,0,0,30,11,0,0,0,36,64,0,26,0,0,1,163,0,2,0,20,0,0,0,223,0,0,140,0,212,0,0,114,0,182,0,0,56,0,0,42,38,0,25.214285714285715,1,14,0,3,0,2,0,0,110,25.125,0,0,10,0,1,1,0,28.65,0,0,24.0,0,0,0,0,25.545454545454547,0,0,18,0,0,0,0,1575.5792682926829,1269.0
0,0,212,0,0,0,167,0,0,0,0,0,0,13,0,0,0,16,0,18,0,30,0,0,0,46,2,0,0,0,42,32,0,10,0,0,2,320,0,0,0,40,0,0,0,152,0,0,114,0,393,0,0,116,0,128,0,0,36,0,0,44,50,0,20.666666666666668,0,3,0,0,0,0,432,0,160,21.473684210526315,0,0,9,0,1,0,4,24.0625,0,0,22.75,4,0,0,0,18.5,0,0,12,0,0,0,0,2517.150847457627,1384.05
0,0,164,0,0,0,87,0,1,0,0,0,0,5,0,0,0,24,0,18,0,50,0,0,0,23,4,0,0,0,35,52,0,4,0,0,0,110,0,14,0,22,0,0,0,193,4,0,155,0,169,0,0,140,0,171,0,0,34,6,0,42,26,0,20.666666666666668,1,7,0,0,0,2,390,0,129,21.473684210526315,0,0,4,0,4,1,4,24.0625,4,0,22.75,6,0,0,0,18.5,0,0,0,0,0,0,0,1455.5465587044534,404.4375
0,0,118,0,0,0,147,0,0,0,0,0,0,12,0,0,0,28,0,19,0,44,0,0,0,25,4,0,0,0,39,68,0,12,0,0,1,189,0,0,0,36,0,0,0,132,6,0,84,0,379,0,0,86,0,114,0,0,23,4,0,33,80,0,20.666666666666668,1,5,0,4,0,3,100,0,363,21.473684210526315,0,0,7,0,0,1,22,24.0625,6,0,22.75,24,0,0,0,18.5,0,0,0,0,0,0,0,2403.436776859504,1646.7142857142858
0,0,152,0,0,0,108,0,0,0,0,0,0,13,0,0,0,28,0,17,0,44,0,0,0,40,14,0,0,0,28,48,0,22,0,0,2,245,0,2,0,33,0,0,0,152,8,0,112,0,326,0,0,124,0,120,0,0,38,4,0,46,76,0,20.869565217391305,0,4,0,0,0,0,598,0,177,20.97058823529412,0,0,6,0,4,0,4,23.789473684210527,6,0,21.23076923076923,8,0,0,0,17.5,0,0,0,0,0,0,0,2852.8024390243904,2510.0
0,0,209,0,0,0,118,0,0,0,0,0,0,4,0,0,0,30,0,14,0,37,0,0,0,30,6,0,0,0,29,52,0,12,0,0,2,0,0,0,0,28,0,0,0,138,24,0,106,0,411,0,0,122,0,120,0,0,28,14,0,33,46,0,25.15217391304348,0,9,0,1,0,1,473,0,179,22.78125,0,0,5,0,0,1,14,21.866666666666667,12,0,22.05,20,0,0,0,21.25,0,0,0,0,0,0,0,2632.648433048433,2621.248
0,0,164,0,0,0,141,0,0,0,0,0,0,4,0,0,0,24,0,16,0,29,0,0,0,42,4,0,0,0,19,56,0,4,0,0,1,301,0,0,0,19,0,0,0,150,12,0,76,0,329,0,0,68,0,128,0,0,60,6,0,28,82,0,21.346153846153847,0,7,0,0,0,1,308,0,239,23.9,0,0,7,0,0,0,18,25.107142857142858,6,0,24.863636363636363,80,0,0,0,21.166666666666668,0,0,20,0,0,0,0,2231.5657276995307,1906.16
0,0,140,0,0,0,114,0,0,0,0,0,0,11,0,0,0,14,0,18,0,38,0,0,0,18,2,0,0,0,28,34,0,8,0,0,2,172,0,0,0,24,0,0,0,114,12,0,70,0,175,0,0,60,0,110,0,0,24,4,0,24,64,0,24.75,1,4,0,2,0,2,533,0,243,25.5,0,0,10,0,2,1,4,29.09375,4,0,24.75,12,0,0,0,24.5,0,0,14,0,0,0,0,1820.7667731629392,1082.3150684931506
